Exchange,Symbol,Name,Symbol_Name,Sector,Industry
NASDAQ,JAZZ,Jazz Pharmaceuticals plc Common Stock (Ireland),JAZZ | Jazz Pharmaceuticals plc Common Stock (Ireland),Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,JBDI,JBDI Holdings Limited Ordinary Shares,JBDI | JBDI Holdings Limited Ordinary Shares,,
NASDAQ,JBHT,J.B. Hunt Transport Services Inc. Common Stock,JBHT | J.B. Hunt Transport Services Inc. Common Stock,Industrials,Trucking Freight/Courier Services
NASDAQ,JBLU,JetBlue Airways Corporation Common Stock,JBLU | JetBlue Airways Corporation Common Stock,Consumer Discretionary,Air Freight/Delivery Services
NASDAQ,JBSS,John B. Sanfilippo & Son Inc. Common Stock,JBSS | John B. Sanfilippo & Son Inc. Common Stock,Consumer Staples,Specialty Foods
NASDAQ,JCSE,JE Cleantech Holdings Limited Ordinary Shares,JCSE | JE Cleantech Holdings Limited Ordinary Shares,Consumer Discretionary,Miscellaneous manufacturing industries
NASDAQ,JCTC,Jewett-Cameron Trading Company Common Shares,JCTC | Jewett-Cameron Trading Company Common Shares,Consumer Discretionary,RETAIL: Building Materials
NASDAQ,JD,JD.com Inc. American Depositary Shares,JD | JD.com Inc. American Depositary Shares,Consumer Discretionary,Other Specialty Stores
NASDAQ,JDZG,JIADE LIMITED Common stock,JDZG | JIADE LIMITED Common stock,Real Estate,Other Consumer Services
NASDAQ,JFB,JFB Construction Holdings Class A Common Stock,JFB | JFB Construction Holdings Class A Common Stock,,
NASDAQ,JFBR,Jeffs' Brands Ltd Ordinary Shares,JFBR | Jeffs' Brands Ltd Ordinary Shares,Consumer Discretionary,Other Specialty Stores
NASDAQ,JFBRW,Jeffs' Brands Ltd Warrant,JFBRW | Jeffs' Brands Ltd Warrant,Consumer Discretionary,Other Specialty Stores
NASDAQ,JFIN,Jiayin Group Inc. American Depositary Shares,JFIN | Jiayin Group Inc. American Depositary Shares,Finance,Finance: Consumer Services
NASDAQ,JFU,9F Inc. American Depositary Shares,JFU | 9F Inc. American Depositary Shares,Finance,Finance: Consumer Services
NASDAQ,JG,Aurora Mobile Limited American Depositary Shares,JG | Aurora Mobile Limited American Depositary Shares,Technology,Computer Software: Programming Data Processing
NASDAQ,JJSF,J & J Snack Foods Corp. Common Stock,JJSF | J & J Snack Foods Corp. Common Stock,Consumer Staples,Specialty Foods
NASDAQ,JKHY,Jack Henry & Associates Inc. Common Stock,JKHY | Jack Henry & Associates Inc. Common Stock,Technology,EDP Services
NASDAQ,JL,J-Long Group Limited Ordinary Shares,JL | J-Long Group Limited Ordinary Shares,Consumer Discretionary,Clothing/Shoe/Accessory Stores
NASDAQ,JMSB,John Marshall Bancorp Inc. Common Stock,JMSB | John Marshall Bancorp Inc. Common Stock,Finance,Major Banks
NASDAQ,JNVR,Janover Inc. Common Stock,JNVR | Janover Inc. Common Stock,Finance,Finance: Consumer Services
NASDAQ,JOUT,Johnson Outdoors Inc. Class A Common Stock,JOUT | Johnson Outdoors Inc. Class A Common Stock,Consumer Discretionary,Recreational Games/Products/Toys
NASDAQ,JOYY,JOYY Inc. American Depositary Shares,JOYY | JOYY Inc. American Depositary Shares,,
NASDAQ,JRSH,Jerash Holdings (US) Inc. Common Stock,JRSH | Jerash Holdings (US) Inc. Common Stock,Consumer Discretionary,Apparel
NASDAQ,JRVR,James River Group Holdings Ltd. Common Shares,JRVR | James River Group Holdings Ltd. Common Shares,Finance,Property-Casualty Insurers
NASDAQ,JSM,Navient Corporation 6% Senior Notes due December 15 2043,JSM | Navient Corporation 6% Senior Notes due December 15 2043,Finance,Investment Bankers/Brokers/Service
NASDAQ,JSPR,Jasper Therapeutics Inc. Common Stock,JSPR | Jasper Therapeutics Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,JSPRW,Japer Therapeutics Inc. Warrants,JSPRW | Japer Therapeutics Inc. Warrants,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,JTAI,Jet.AI Inc. Common Stock,JTAI | Jet.AI Inc. Common Stock,Consumer Discretionary,Transportation Services
NASDAQ,JUNE,Junee Limited Ordinary Shares,JUNE | Junee Limited Ordinary Shares,,
NASDAQ,JUNS,Jupiter Neurosciences Inc. Common Stock,JUNS | Jupiter Neurosciences Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,JVA,Coffee Holding Co. Inc. Common Stock,JVA | Coffee Holding Co. Inc. Common Stock,Consumer Staples,Packaged Foods
NASDAQ,JVSA,JV SPAC Acquisition Corp. Class A Ordinary Share,JVSA | JV SPAC Acquisition Corp. Class A Ordinary Share,,
NASDAQ,JWEL,Jowell Global Ltd. Ordinary Shares,JWEL | Jowell Global Ltd. Ordinary Shares,Consumer Discretionary,Other Consumer Services
NASDAQ,JXG,JX Luxventure Group Inc. Common Stock,JXG | JX Luxventure Group Inc. Common Stock,Consumer Staples,Apparel
NASDAQ,JYD,Jayud Global Logistics Limited Class A Ordinary Shares,JYD | Jayud Global Logistics Limited Class A Ordinary Shares,Consumer Discretionary,Oil Refining/Marketing
NASDAQ,JYNT,The Joint Corp. Common Stock,JYNT | The Joint Corp. Common Stock,Miscellaneous,Multi-Sector Companies
NASDAQ,JZ,Jianzhi Education Technology Group Company Limited American Depositary Shs,JZ | Jianzhi Education Technology Group Company Limited American Depositary Shs,Real Estate,Other Consumer Services
NASDAQ,JZXN,Jiuzi Holdings Inc. Ordinary Shares,JZXN | Jiuzi Holdings Inc. Ordinary Shares,Consumer Discretionary,Retail-Auto Dealers and Gas Stations
NASDAQ,KALA,KALA BIO Inc. Common Stock,KALA | KALA BIO Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,KALU,Kaiser Aluminum Corporation Common Stock,KALU | Kaiser Aluminum Corporation Common Stock,Industrials,Metal Fabrications
NASDAQ,KALV,KalVista Pharmaceuticals Inc. Common Stock,KALV | KalVista Pharmaceuticals Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,KARO,Karooooo Ltd. Ordinary Shares,KARO | Karooooo Ltd. Ordinary Shares,Technology,Computer Software: Prepackaged Software
NASDAQ,KAVL,Kaival Brands Innovations Group Inc. Common Stock,KAVL | Kaival Brands Innovations Group Inc. Common Stock,Consumer Discretionary,Other Consumer Services
NASDAQ,KBSX,FST Corp. Ordinary Shares,KBSX | FST Corp. Ordinary Shares,Consumer Discretionary,Recreational Games/Products/Toys
NASDAQ,KC,Kingsoft Cloud Holdings Limited American Depositary Shares,KC | Kingsoft Cloud Holdings Limited American Depositary Shares,Technology,Computer Software: Prepackaged Software
NASDAQ,KDLY,Kindly MD Inc. Common Stock,KDLY | Kindly MD Inc. Common Stock,Health Care,Medical/Nursing Services
NASDAQ,KDLYW,Kindly MD Inc. Warrants,KDLYW | Kindly MD Inc. Warrants,Health Care,Medical/Nursing Services
NASDAQ,KDP,Keurig Dr Pepper Inc. Common Stock,KDP | Keurig Dr Pepper Inc. Common Stock,Consumer Staples,Beverages (Production/Distribution)
NASDAQ,KE,Kimball Electronics Inc. Common Stock,KE | Kimball Electronics Inc. Common Stock,Technology,Electrical Products
NASDAQ,KELYA,Kelly Services Inc. Class A Common Stock,KELYA | Kelly Services Inc. Class A Common Stock,Consumer Discretionary,Professional Services
NASDAQ,KELYB,Kelly Services Inc. Class B Common Stock,KELYB | Kelly Services Inc. Class B Common Stock,Consumer Discretionary,Professional Services
NASDAQ,KEQU,Kewaunee Scientific Corporation Common Stock,KEQU | Kewaunee Scientific Corporation Common Stock,Industrials,Medical Specialities
NASDAQ,KFFB,Kentucky First Federal Bancorp Common Stock,KFFB | Kentucky First Federal Bancorp Common Stock,Finance,Savings Institutions
NASDAQ,KFII,K&F Growth Acquisition Corp. II Class A Ordinary shares,KFII | K&F Growth Acquisition Corp. II Class A Ordinary shares,,
NASDAQ,KFIIU,K&F Growth Acquisition Corp. II Unit,KFIIU | K&F Growth Acquisition Corp. II Unit,Finance,Blank Checks
NASDAQ,KGEI,Kolibri Global Energy Inc. Common stock,KGEI | Kolibri Global Energy Inc. Common stock,Energy,Oil & Gas Production
NASDAQ,KHC,The Kraft Heinz Company Common Stock,KHC | The Kraft Heinz Company Common Stock,Consumer Staples,Packaged Foods
NASDAQ,KIDS,OrthoPediatrics Corp. Common Stock,KIDS | OrthoPediatrics Corp. Common Stock,Health Care,Medical/Dental Instruments
NASDAQ,KINS,Kingstone Companies Inc. Common Stock,KINS | Kingstone Companies Inc. Common Stock,Finance,Property-Casualty Insurers
NASDAQ,KIRK,Kirkland's Inc. COMMONSTOCK,KIRK | Kirkland's Inc. COMMONSTOCK,Consumer Discretionary,Other Specialty Stores
NASDAQ,KITT,Nauticus Robotics Inc. Common stock,KITT | Nauticus Robotics Inc. Common stock,Industrials,Industrial Machinery/Components
NASDAQ,KITTW,Nauticus Robotics Inc. Warrant,KITTW | Nauticus Robotics Inc. Warrant,Industrials,Industrial Machinery/Components
NASDAQ,KLAC,KLA Corporation Common Stock,KLAC | KLA Corporation Common Stock,Technology,Electronic Components
NASDAQ,KLIC,Kulicke and Soffa Industries Inc. Common Stock,KLIC | Kulicke and Soffa Industries Inc. Common Stock,Technology,Semiconductors
NASDAQ,KLRS,Kalaris Therapeutics Inc. Common Stock,KLRS | Kalaris Therapeutics Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,KLTO,Klotho Neurosciences Inc. Common Stock,KLTO | Klotho Neurosciences Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,KLTOW,Klotho Neurosciences Inc. Warrant,KLTOW | Klotho Neurosciences Inc. Warrant,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,KLTR,Kaltura Inc. Common Stock,KLTR | Kaltura Inc. Common Stock,Technology,Computer Software: Prepackaged Software
NASDAQ,KLXE,KLX Energy Services Holdings Inc. Common Stock,KLXE | KLX Energy Services Holdings Inc. Common Stock,Energy,Oilfield Services/Equipment
NASDAQ,KMDA,Kamada Ltd. Ordinary Shares,KMDA | Kamada Ltd. Ordinary Shares,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,KMTS,Kestra Medical Technologies Ltd. Common Stock,KMTS | Kestra Medical Technologies Ltd. Common Stock,Health Care,Medical/Dental Instruments
NASDAQ,KNDI,Kandi Technologies Group Inc. Ordinary Shares,KNDI | Kandi Technologies Group Inc. Ordinary Shares,Consumer Discretionary,Auto Manufacturing
NASDAQ,KNSA,Kiniksa Pharmaceuticals International plc Class A Ordinary Shares,KNSA | Kiniksa Pharmaceuticals International plc Class A Ordinary Shares,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,KOD,Kodiak Sciences Inc Common Stock,KOD | Kodiak Sciences Inc Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,KOPN,Kopin Corporation Common Stock,KOPN | Kopin Corporation Common Stock,Technology,Semiconductors
NASDAQ,KOSS,Koss Corporation Common Stock,KOSS | Koss Corporation Common Stock,Consumer Staples,Consumer Electronics/Appliances
NASDAQ,KPLT,Katapult Holdings Inc. Common Stock,KPLT | Katapult Holdings Inc. Common Stock,Consumer Discretionary,Diversified Commercial Services
NASDAQ,KPLTW,Katapult Holdings Inc. Warrant,KPLTW | Katapult Holdings Inc. Warrant,Consumer Discretionary,Diversified Commercial Services
NASDAQ,KPRX,Kiora Pharmaceuticals Inc.  Common Stock,KPRX | Kiora Pharmaceuticals Inc.  Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,KPTI,Karyopharm Therapeutics Inc. Common Stock,KPTI | Karyopharm Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,KRKR,36Kr Holdings Inc. American Depositary Shares,KRKR | 36Kr Holdings Inc. American Depositary Shares,Consumer Discretionary,Business Services
NASDAQ,KRMD,KORU Medical Systems Inc. Common Stock (DE),KRMD | KORU Medical Systems Inc. Common Stock (DE),Health Care,Medical/Dental Instruments
NASDAQ,KRNT,Kornit Digital Ltd. Ordinary Shares,KRNT | Kornit Digital Ltd. Ordinary Shares,Industrials,Industrial Machinery/Components
NASDAQ,KRNY,Kearny Financial Corp Common Stock,KRNY | Kearny Financial Corp Common Stock,Finance,Savings Institutions
NASDAQ,KRON,Kronos Bio Inc. Common Stock,KRON | Kronos Bio Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,KROS,Keros Therapeutics Inc. Common Stock,KROS | Keros Therapeutics Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,KRRO,Korro Bio Inc. Common Stock,KRRO | Korro Bio Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,KRT,Karat Packaging Inc. Common Stock,KRT | Karat Packaging Inc. Common Stock,Industrials,Plastic Products
NASDAQ,KRUS,Kura Sushi USA Inc. Class A Common Stock,KRUS | Kura Sushi USA Inc. Class A Common Stock,Consumer Discretionary,Restaurants
NASDAQ,KRYS,Krystal Biotech Inc. Common Stock,KRYS | Krystal Biotech Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,KSCP,Knightscope Inc. Class A Common Stock,KSCP | Knightscope Inc. Class A Common Stock,Telecommunications,Telecommunications Equipment
NASDAQ,KSPI,Joint Stock Company Kaspi.kz American Depository Shares,KSPI | Joint Stock Company Kaspi.kz American Depository Shares,,
NASDAQ,KTCC,Key Tronic Corporation Common Stock,KTCC | Key Tronic Corporation Common Stock,Technology,Electrical Products
NASDAQ,KTOS,Kratos Defense & Security Solutions Inc. Common Stock,KTOS | Kratos Defense & Security Solutions Inc. Common Stock,Industrials,Military/Government/Technical
NASDAQ,KTTA,Pasithea Therapeutics Corp. Common Stock,KTTA | Pasithea Therapeutics Corp. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,KURA,Kura Oncology Inc. Common Stock,KURA | Kura Oncology Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,KVAC,Keen Vision Acquisition Corporation Ordinary Shares,KVAC | Keen Vision Acquisition Corporation Ordinary Shares,,
NASDAQ,KVACW,Keen Vision Acquisition Corporation Warrant,KVACW | Keen Vision Acquisition Corporation Warrant,,
NASDAQ,KVHI,KVH Industries Inc. Common Stock,KVHI | KVH Industries Inc. Common Stock,Technology,Radio And Television Broadcasting And Communications Equipment
NASDAQ,KWE,KWESST Micro Systems Inc. Common Stock,KWE | KWESST Micro Systems Inc. Common Stock,Technology,Computer Software: Prepackaged Software
NASDAQ,KWESW,KWESST Micro Systems Inc. Warrant,KWESW | KWESST Micro Systems Inc. Warrant,Technology,Computer Software: Prepackaged Software
NASDAQ,KXIN,Kaixin Holdings Ordinary Shares,KXIN | Kaixin Holdings Ordinary Shares,Consumer Discretionary,Retail-Auto Dealers and Gas Stations
NASDAQ,KYMR,Kymera Therapeutics Inc. Common Stock,KYMR | Kymera Therapeutics Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,KYTX,Kyverna Therapeutics Inc. Common Stock,KYTX | Kyverna Therapeutics Inc. Common Stock,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
NASDAQ,KZIA,Kazia Therapeutics Limited American Depositary Shares,KZIA | Kazia Therapeutics Limited American Depositary Shares,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,KZR,Kezar Life Sciences Inc. Common Stock,KZR | Kezar Life Sciences Inc. Common Stock,Health Care,Biotechnology: Pharmaceutical Preparations
NASDAQ,LAB,Standard BioTools Inc. Common Stock,LAB | Standard BioTools Inc. Common Stock,Industrials,Biotechnology: Laboratory Analytical Instruments
NASDAQ,LAES,SEALSQ Corp Ordinary Shares,LAES | SEALSQ Corp Ordinary Shares,Technology,Semiconductors
NASDAQ,LAKE,Lakeland Industries Inc. Common Stock,LAKE | Lakeland Industries Inc. Common Stock,Health Care,Industrial Specialties
NASDAQ,LAMR,Lamar Advertising Company Class A Common Stock,LAMR | Lamar Advertising Company Class A Common Stock,Real Estate,Real Estate Investment Trusts
NASDAQ,LANC,Lancaster Colony Corporation Common Stock,LANC | Lancaster Colony Corporation Common Stock,Consumer Staples,Packaged Foods
NASDAQ,LAND,Gladstone Land Corporation Common Stock,LAND | Gladstone Land Corporation Common Stock,Real Estate,Real Estate Investment Trusts
NASDAQ,LANDM,Gladstone Land Corporation 5.00% Series D Cumulative Term Preferred Stock,LANDM | Gladstone Land Corporation 5.00% Series D Cumulative Term Preferred Stock,Real Estate,Real Estate Investment Trusts
NASDAQ,LANDO,Gladstone Land Corporation 6.00% Series B Cumulative Redeemable Preferred Stock,LANDO | Gladstone Land Corporation 6.00% Series B Cumulative Redeemable Preferred Stock,Real Estate,Real Estate Investment Trusts
NASDAQ,LANDP,Gladstone Land Corporation 6.00% Series C Cumulative Redeemable Preferred Stock,LANDP | Gladstone Land Corporation 6.00% Series C Cumulative Redeemable Preferred Stock,Real Estate,Real Estate Investment Trusts
NASDAQ,LARK,Landmark Bancorp Inc. Common Stock,LARK | Landmark Bancorp Inc. Common Stock,Finance,Major Banks
NASDAQ,LASE,Laser Photonics Corporation Common Stock,LASE | Laser Photonics Corporation Common Stock,Miscellaneous,Industrial Machinery/Components
NASDAQ,LASR,nLIGHT Inc. Common Stock,LASR | nLIGHT Inc. Common Stock,Technology,Semiconductors
NASDAQ,LAUR,Laureate Education Inc. Common Stock,LAUR | Laureate Education Inc. Common Stock,Real Estate,Other Consumer Services
NASDAQ,LAZR,Luminar Technologies Inc.  Class A Common Stock,LAZR | Luminar Technologies Inc.  Class A Common Stock,Consumer Discretionary,Auto Parts:O.E.M.
NASDAQ,LBGJ,Li Bang International Corporation Inc. Ordinary Shares,LBGJ | Li Bang International Corporation Inc. Ordinary Shares,,
NASDAQ,LBRDA,Liberty Broadband Corporation Class A Common Stock,LBRDA | Liberty Broadband Corporation Class A Common Stock,Telecommunications,Cable & Other Pay Television Services
NASDAQ,LBRDK,Liberty Broadband Corporation Class C Common Stock,LBRDK | Liberty Broadband Corporation Class C Common Stock,Telecommunications,Cable & Other Pay Television Services
NASDAQ,LBRDP,Liberty Broadband Corporation Series A Cumulative Redeemable Preferred Stock,LBRDP | Liberty Broadband Corporation Series A Cumulative Redeemable Preferred Stock,Telecommunications,Cable & Other Pay Television Services
NASDAQ,LBTYA,Liberty Global Ltd. Class A Common Shares,LBTYA | Liberty Global Ltd. Class A Common Shares,Telecommunications,Cable & Other Pay Television Services
NASDAQ,LBTYB,Liberty Global Ltd. Class B Common Shares,LBTYB | Liberty Global Ltd. Class B Common Shares,Telecommunications,Cable & Other Pay Television Services
NASDAQ,LBTYK,Liberty Global Ltd. Class C Common Shares,LBTYK | Liberty Global Ltd. Class C Common Shares,Telecommunications,Cable & Other Pay Television Services
